Sample ID,EXPOCODE,Cruise name,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,YEAR DAY,LATITUDE,LONGITUDE,BOTDEPTH,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,Theta ( C),SigmaTheta,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRIT,NITRIT_FLAG_W,NITRAT,NITRAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,TN_RSMAS,TN_RSMAS_FLAG_W,PHSPHT,PHSPHT_FLAG,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,fCO2,fCO2_FLAG_W,PH_TOT,PH_TOT_FLAG_W,CO3,CO3_FLAG_W,Carbonate,TOC,TOC_FLAG_W,DOC,ag355,ag380,ag412,ag443,S_ag,DOC_ag_FLAG_W,Sample ID,CDOM_355 nm ,CDOM_380 nm,CDOM_412 nm,CDOM_443 nm,CDOM_S 300-600,CDOM_null,CDOM_FLAG_W,[Tot_Chl_a],[Tot_Chl_b],[Tot_Chl_c],[Alpha_beta_Car],[But fuco],[Hex fuco],[Allo],[Diadino],[Diato],[Fuco],[Perid],[Zea],[MV_Chl_a],[DV_Chl_a],[Chlide_a],[MV_Chl _b],[DV_Chl_b],[Chl c12],[Chl_c3],[Lut],[Neo],[Viola],[Phytin_a],[Phide_a],[Pras],Pigments_FLAG_W
,,,,,,,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,,,,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UATM@20 C,,@ 25 C,,UMOL/KG,,R-Ratio,UMOL/KG,,umol/L,1/m,1/m,1/m,1/m,slope,2,,(1/meter),(1/meter),(1/meter),(1/meter),,,,(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),(mg/m3),
50101,33RO20120721,RB1203,GOMECC-2,50,1,1,1,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,298.2,299,10.09,35.303,2,10.055,27.1796,35.304,2,136.42,2,135.97,2,12.49,2,0.04,2,24.37,2,24.41,2,24.3,2,1.83,2,2195.33,2,2330.35,2,840.04,2,7.6839,6,97.7,6,0.5303,51.4,2,577.56,0.084,0.069,0.046,0.031,0.017,2,50101,0.083623,0.068850,0.046423,0.031034,0.017113,-0.000201,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50102,33RO20120721,RB1203,GOMECC-2,50,1,2,2,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,298.2,299,10.09,35.303,2,10.055,27.1796,-999,9,136.42,2,135.27,2,-999.00,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999.00,9,-999.00,9,-999.00,9,-999,9,7.683,2,98,2,0.5299,-999,9,-999,-999,-999,-999,-999,-999,9,50102,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50103,33RO20120721,RB1203,GOMECC-2,50,1,3,3,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,258.4,259,11.223,35.387,2,11.191,27.0426,35.373,2,132.63,2,132.53,2,11.33,2,0.06,2,23.80,2,23.86,2,-999,9,1.76,2,2192.86,6,2336.05,2,820.63,2,7.6947,2,100.1,2,0.5277,-999,9,-999,-999,-999,-999,-999,-999,9,50103,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50104,33RO20120721,RB1203,GOMECC-2,50,1,4,4,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,208.7,209,14.187,35.836,2,14.156,26.8009,35.820,2,157.60,2,154.91,2,5.76,2,0.03,2,15.65,2,15.68,2,16.8,2,1.21,2,2163.39,2,2359.78,2,618.87,2,7.8089,2,125.6,2,0.5038,56,2,-999,-999,-999,-999,-999,-999,9,50104,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50105,33RO20120721,RB1203,GOMECC-2,50,1,5,5,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,169.1,169,14.672,35.89,2,14.647,26.7368,35.880,2,162.34,2,165.54,2,4.75,2,0.03,2,13.69,2,13.72,2,14.9,2,1.04,2,2154.88,2,2363.17,2,575.76,2,7.8376,2,132.8,2,0.4972,54,2,-999,-999,-999,-999,-999,-999,9,50105,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50106,33RO20120721,RB1203,GOMECC-2,50,1,6,6,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,129.4,129,15.124,35.836,2,15.104,26.5944,35.810,2,166.08,2,168.06,2,4.18,2,0.00,2,11.46,2,11.46,2,14.2,2,0.90,2,2148.09,2,2356.66,2,559.66,2,7.8465,2,-999,4,0,59.4,2,-999,-999,-999,-999,-999,-999,9,50106,-999,-999,-999,-999,-999,-999,9,0.037,0.009,0.013,0.002,0.007,0.007,0.000,0.001,0.000,0.013,0.000,0.001,0.035,0.002,0.000,0.005,0.004,0.004,0.009,0.000,0.000,0.000,0.000,0.006,0.001,2
50107,33RO20120721,RB1203,GOMECC-2,50,1,7,7,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,129.5,129,15.124,35.836,2,15.104,26.5944,-999,9,166.08,2,167.65,2,-999.00,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,9,50107,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50108,33RO20120721,RB1203,GOMECC-2,50,1,8,8,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,99.7,99,13.286,34.999,2,13.272,26.3377,35.007,2,190.12,2,196.69,2,4.39,2,0.00,2,8.15,2,8.15,2,11.5,2,0.79,2,2131.37,2,2324.68,2,593.61,6,7.8195,2,126,2,0.4933,62.5,2,-999,-999,-999,-999,-999,-999,9,50108,-999,-999,-999,-999,-999,-999,9,0.064,0.009,0.009,0.005,0.003,0.005,0.000,0.001,0.000,0.012,0.000,0.005,0.063,0.001,0.000,0.007,0.002,0.003,0.006,0.000,0.001,0.000,0.002,0.005,0.002,2
50109,33RO20120721,RB1203,GOMECC-2,50,1,9,9,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,99.6,99,13.286,34.999,2,13.272,26.3377,-999,9,190.12,2,190.04,2,-999.00,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,9,50109,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50110,33RO20120721,RB1203,GOMECC-2,50,1,10,10,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,70,69,12.724,34.577,2,12.715,26.1225,34.473,2,201.59,2,201.83,2,4.54,2,0.00,2,6.70,2,6.70,2,11.4,2,0.77,2,2120.14,2,2297.73,2,623.00,2,7.7989,2,117.9,2,0.4952,72.1,2,-999,-999,-999,-999,-999,-999,9,50110,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50111,33RO20120721,RB1203,GOMECC-2,50,1,11,11,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,50.3,49,18.298,35.249,2,18.290,25.3920,35.279,2,181.29,2,182.27,2,2.70,2,0.83,2,3.36,2,4.19,2,9.1,2,0.64,2,2108.30,2,2337.97,2,491.06,2,7.8922,3,143.5,2,0.4812,78.2,2,-999,-999,-999,-999,-999,-999,9,50111,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50112,33RO20120721,RB1203,GOMECC-2,50,1,12,12,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,50.4,49,18.298,35.249,2,18.290,25.3920,-999,9,181.29,2,181.61,2,-999.00,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,9,50112,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50113,33RO20120721,RB1203,GOMECC-2,50,1,13,13,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,45.2,44,21.32,35.707,2,21.312,24.9482,35.579,2,184.50,2,178.12,2,2.59,2,1.00,2,2.82,2,3.82,2,-999,9,0.53,2,2104.48,2,2352.98,2,455.24,2,7.9218,2,156.6,3,0.4745,-999,9,-999,-999,-999,-999,-999,-999,9,50113,-999,-999,-999,-999,-999,-999,9,0.495,0.082,0.125,0.019,0.036,0.062,0.008,0.015,0.000,0.168,0.009,0.012,0.477,0.011,0.007,0.074,0.008,0.052,0.073,0.003,0.007,0.003,0.015,0.043,0.010,2
50114,33RO20120721,RB1203,GOMECC-2,50,1,14,14,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,45.2,44,21.32,35.707,2,21.312,24.9482,-999,9,184.50,2,176.72,2,-999.00,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,9,50114,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50115,33RO20120721,RB1203,GOMECC-2,50,1,15,15,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,40.5,39,25.197,36.188,2,25.189,24.1834,36.103,2,195.57,2,189.70,2,0.55,2,0.15,2,0.72,2,0.87,2,-999,9,0.27,2,2076.80,2,2378.28,2,360.46,2,8.0115,2,184,2,0.462,-999,9,-999,-999,-999,-999,-999,-999,9,50115,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50116,33RO20120721,RB1203,GOMECC-2,50,1,16,16,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,30.4,29,27.219,36.117,2,27.213,23.4932,36.115,2,197.47,2,195.99,2,0.00,2,0.00,2,0.04,2,0.04,2,-999,9,0.11,2,2036.84,2,2374.43,2,305.02,2,8.0701,2,200,2,0.4521,-999,9,-999,-999,-999,-999,-999,-999,9,50116,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50117,33RO20120721,RB1203,GOMECC-2,50,1,17,17,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,20.5,19,27.871,36.038,2,27.867,23.2213,36.057,2,199.91,2,199.46,2,0.00,2,0.00,2,0.00,2,0.00,2,-999,9,0.05,2,2026.46,2,2373.41,2,294.46,2,8.0827,2,203.8,2,0.4497,-999,9,-999,-999,-999,-999,-999,-999,9,50117,-999,-999,-999,-999,-999,-999,9,0.244,0.028,0.032,0.022,0.010,0.041,0.001,0.009,0.000,0.014,0.009,0.084,0.190,0.053,0.001,0.020,0.008,0.017,0.015,0.000,0.002,0.002,0.002,0.000,0.003,2
50118,33RO20120721,RB1203,GOMECC-2,50,1,18,18,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,20.6,19,27.871,36.038,2,27.867,23.2213,-999,9,199.91,2,199.30,2,-999.00,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,9,50118,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50119,33RO20120721,RB1203,GOMECC-2,50,1,19,19,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,10.6,9,27.884,35.669,2,27.882,22.9386,35.775,2,200.47,2,199.58,2,0.00,2,0.00,2,0.00,2,0.00,2,-999,9,0.04,2,2018.06,2,2363.02,2,294.37,2,8.0831,2,202.1,2,0.448,-999,9,920.48,0.098,0.07,0.043,0.028,0.021,2,50119,0.098383,0.069754,0.043220,0.028399,0.021091,-0.000368,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50120,33RO20120721,RB1203,GOMECC-2,50,1,20,20,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,4.8,3,27.9,35.24,2,27.900,22.6102,35.244,2,202.03,2,200.12,2,0.00,2,0.00,2,0.00,2,0.00,2,6.1,2,0.06,2,2003.79,2,2340.55,2,298.48,2,8.076,2,185.9,2,0.4456,90.4,2,1060.07,0.136,0.097,0.058,0.037,0.021,2,50120,0.136325,0.096925,0.057713,0.037156,0.020806,-0.000187,2,0.202,0.020,0.019,0.019,0.006,0.027,0.002,0.011,0.001,0.012,0.005,0.083,0.174,0.025,0.003,0.017,0.003,0.010,0.009,0.000,0.002,0.004,0.002,0.002,0.004,2
50121,33RO20120721,RB1203,GOMECC-2,50,1,21,21,2,"August 5, 2012",12:41,218.528,35.904,-74.821,310,4.8,3,27.9,35.24,2,27.900,22.6102,-999,9,202.03,2,200.67,2,-999.00,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,9,50121,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51101,33RO20120721,RB1203,GOMECC-2,51,1,1,1,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,1682.2,1700,3.666,34.95,2,3.532,27.7943,34.950,2,264.62,2,270.70,2,12.38,2,0.00,2,17.07,2,17.07,2,20.2,2,1.24,2,2160.54,2,2304.94,2,753.24,2,7.7245,6,104.1,6,0.5174,42.8,2,538.24,0.09,0.072,0.05,0.032,0.017,2,51101,0.089590,0.071517,0.049531,0.032389,0.016973,0.000259,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51102,33RO20120721,RB1203,GOMECC-2,51,1,2,2,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,1286.5,1298,4.016,34.963,2,3.914,27.7659,34.964,2,262.13,2,257.02,3,11.05,2,0.00,2,17.67,2,17.67,2,20.3,2,1.26,2,2163.11,6,2305.16,2,768.93,6,7.718,2,102.8,2,0.519,50.1,2,-999,-999,-999,-999,-999,-999,9,51102,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51103,33RO20120721,RB1203,GOMECC-2,51,1,3,3,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,1286.5,1298,4.016,34.963,2,3.914,27.7659,-999,9,262.13,2,260.55,2,-999.00,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,9,51103,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51104,33RO20120721,RB1203,GOMECC-2,51,1,4,4,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,1089.1,1098,4.241,34.97,2,4.154,27.7461,34.971,2,259.27,2,258.95,2,10.80,2,0.00,2,17.54,2,17.54,2,20.4,2,1.31,2,2166.35,2,2304.95,2,778.61,2,7.7132,2,102.3,2,0.5198,47.2,2,-999,-999,-999,-999,-999,-999,9,51104,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51105,33RO20120721,RB1203,GOMECC-2,51,1,5,5,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,911.7,919,4.455,34.976,2,4.382,27.7263,34.978,2,256.09,2,254.00,2,10.46,2,0.00,2,18.13,2,18.13,2,20.7,2,1.32,2,2167.96,2,2305.82,2,786.77,2,7.7089,2,100.9,2,0.5217,48.7,2,-999,-999,-999,-999,-999,-999,9,51105,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51106,33RO20120721,RB1203,GOMECC-2,51,1,6,6,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,703.9,709,4.831,34.989,2,4.774,27.6928,34.991,2,246.23,2,244.87,2,10.31,2,0.00,2,18.61,2,18.61,2,22.2,2,1.41,2,2170.64,2,2307.02,2,797.39,2,7.7045,2,100.5,2,0.5224,47.2,2,-999,-999,-999,-999,-999,-999,9,51106,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51107,33RO20120721,RB1203,GOMECC-2,51,1,7,7,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,604.6,608,5.14,35.003,2,5.090,27.6673,35.006,2,235.11,2,232.50,2,10.81,2,0.00,2,19.40,2,19.40,2,22.2,2,1.51,2,2173.01,2,2309.19,2,812.78,2,7.6973,2,100.2,2,0.523,45.7,2,-999,-999,-999,-999,-999,-999,9,51107,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51108,33RO20120721,RB1203,GOMECC-2,51,1,8,8,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,502.7,505,5.925,35.03,2,5.881,27.5919,35.032,2,209.86,2,208.95,2,11.68,2,0.00,2,21.50,2,21.50,2,23.7,2,1.62,2,2179.89,2,2311.73,2,838.03,2,7.6851,2,97.8,2,0.5266,43.3,2,-999,-999,-999,-999,-999,-999,9,51108,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51109,33RO20120721,RB1203,GOMECC-2,51,1,9,9,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,379.9,381,7.878,35.118,2,7.839,27.3909,35.140,2,159.55,2,156.15,2,13.19,2,0.00,2,24.87,2,24.87,2,25.3,2,1.85,2,2192.40,2,2317.51,2,873.39,2,7.6703,2,95.5,2,0.5312,44.4,2,-999,-999,-999,-999,-999,-999,9,51109,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51110,33RO20120721,RB1203,GOMECC-2,51,1,10,10,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,314.9,316,9.185,35.161,2,9.150,27.2203,35.171,2,132.82,2,134.42,2,13.72,2,0.00,2,26.65,2,26.65,2,-999,9,1.98,2,2198.28,2,2316.34,2,896.60,2,7.6592,2,93.2,2,0.5348,-999,9,-999,-999,-999,-999,-999,-999,9,51110,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51111,33RO20120721,RB1203,GOMECC-2,51,1,11,11,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,265.1,266,10.13,35.246,2,10.099,27.1275,35.316,2,129.75,2,129.76,2,11.52,2,0.00,2,24.54,2,24.54,2,27.3,2,1.84,2,2193.74,2,2324.95,2,849.79,2,7.6826,2,97.9,2,0.5303,46.4,2,-999,-999,-999,-999,-999,-999,9,51111,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51112,33RO20120721,RB1203,GOMECC-2,51,1,12,12,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,219.7,220,12.004,35.527,2,11.975,27.0039,35.514,2,134.46,2,132.90,2,8.84,2,0.00,2,21.65,2,21.65,2,24.5,2,1.67,2,2185.72,2,2333.67,2,768.90,2,7.7246,2,106.9,2,0.521,48.8,2,-999,-999,-999,-999,-999,-999,9,51112,-999,-999,-999,-999,-999,-999,9,0.003,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,2
51113,33RO20120721,RB1203,GOMECC-2,51,1,13,13,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,178.6,178,14.051,35.83,2,14.025,26.8242,35.809,2,164.18,2,158.29,2,5.22,2,0.00,2,14.85,2,14.85,2,-999,9,1.17,2,2157.98,2,2347.17,2,614.31,2,7.8129,2,127,2,0.5022,-999,9,-999,-999,-999,-999,-999,-999,9,51113,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51114,33RO20120721,RB1203,GOMECC-2,51,1,14,14,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,139.6,139,15.085,35.942,2,15.064,26.6852,35.941,2,160.95,2,165.14,2,3.57,2,0.00,2,12.21,2,12.21,2,15.3,2,0.91,2,2148.96,2,2352.67,2,558.77,2,7.8492,2,136.4,2,0.4946,54.8,2,-999,-999,-999,-999,-999,-999,9,51114,-999,-999,-999,-999,-999,-999,9,0.026,0.008,0.011,0.001,0.006,0.006,0.000,0.001,0.000,0.010,0.000,0.001,0.026,0.000,0.000,0.004,0.004,0.003,0.008,0.000,0.000,0.000,0.000,0.000,0.000,2
51115,33RO20120721,RB1203,GOMECC-2,51,1,15,15,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,99.5,99,17.189,36.038,2,17.173,26.2708,36.066,2,161.02,2,160.36,2,3.24,2,0.04,2,10.32,2,10.36,2,14.1,2,0.81,2,2138.70,2,2363.95,2,516.27,2,7.8801,2,143.9,2,0.4897,58,2,-999,-999,-999,-999,-999,-999,9,51115,-999,-999,-999,-999,-999,-999,9,0.065,0.023,0.019,0.004,0.015,0.012,0.000,0.002,0.000,0.017,0.000,0.003,0.055,0.008,0.002,0.010,0.013,0.007,0.012,0.000,0.001,0.000,0.003,0.000,0.002,2
51116,33RO20120721,RB1203,GOMECC-2,51,1,16,16,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,74.6,74,22.225,36.218,2,22.210,25.0857,36.221,2,190.06,2,188.26,2,0.63,2,0.12,2,3.13,2,3.25,2,7.9,2,0.33,2,2089.46,2,2383.43,2,382.67,2,7.994,2,176.9,2,0.4667,62.9,2,-999,-999,-999,-999,-999,-999,9,51116,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51117,33RO20120721,RB1203,GOMECC-2,51,1,17,17,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,55,54,24.667,36.206,2,24.656,24.3596,36.155,2,200.70,2,203.88,2,0.00,2,0.00,2,0.55,2,0.55,2,4.2,2,0.16,2,2049.50,2,2372.74,2,321.34,2,8.0555,2,196.2,2,0.4545,73.4,2,-999,-999,-999,-999,-999,-999,9,51117,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51118,33RO20120721,RB1203,GOMECC-2,51,1,18,18,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,45,44,26.736,36.113,2,26.726,23.6460,36.030,2,204.52,2,202.47,2,0.00,2,0.00,2,0.00,2,0.00,2,-999,9,0.08,2,2025.69,2,2363.17,2,295.00,2,8.0842,2,202.9,3,0.4496,-999,9,-999,-999,-999,-999,-999,-999,9,51118,-999,-999,-999,-999,-999,-999,9,0.505,0.073,0.086,0.036,0.037,0.124,0.007,0.016,0.000,0.029,0.011,0.076,0.400,0.101,0.004,0.052,0.021,0.040,0.046,0.000,0.005,0.004,0.004,0.006,0.009,2
51119,33RO20120721,RB1203,GOMECC-2,51,1,19,19,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,45,44,26.736,36.113,2,26.726,23.6460,-999,9,204.52,2,201.57,2,-999.00,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999.00,9,-999.00,9,-999.00,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,9,51119,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51120,33RO20120721,RB1203,GOMECC-2,51,1,20,20,2,"August 5, 2012",14:59,218.624,35.833,-74.647,1645,35.2,34,27.757,35.989,2,27.749,23.2228,36.030,2,202.54,2,200.03,2,0.00,2,0.00,2,0.00,2,0.00,2,-999,9,0.02,2,2018.97,2,2360.22,2,285.36,2,8.0954,3,207.2,2,0.4476,-999,9,-999,-999,-999,-999,-999,-999,9,51120,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
